Date,ID,Url,Username,Source_Location,Location,Tweets,Number_of_Likes,Number_of_Followers,Number_of_Retweets
2022-09-30 23:58:34+00:00,1.576E+18,https://twitter.com/richydegr8/status/1575998571731484672,richydegr8,Twitter for iPhone,"Lagos, Nigeria",Happy Independence Day Nigeria!!!,0,18,0
2022-09-30 23:58:14+00:00,1.576E+18,https://twitter.com/TeeHigh123/status/1575998485589274624,TeeHigh123,Twitter for Android,"Lagos, Nigeria. ","Happy new month and happy independence day, Nigeria. 🇳🇬🇳🇬🇳🇬🇳🇬",0,153,0
2022-09-30 23:58:09+00:00,1.576E+18,https://twitter.com/AkinsAyomi/status/1575998467218210816,AkinsAyomi,Twitter Web App,Nigeria,"Happy new month. And also happy independence day for Nigeria
#nigeria",0,12,0
2022-09-30 23:57:55+00:00,1.576E+18,https://twitter.com/shadeyrex/status/1575998408979976192,shadeyrex,Twitter for Android,"Lagos, Nigeria","Happy independence day Nigeria,I know one day you will be better,one day everything go set,one day killing of innocent people will stop,one day struggling to live,struggling to survive,struggling just to put food and water in our mouths will stop.",2,135,0
2022-09-30 23:57:44+00:00,1.576E+18,https://twitter.com/sVemelord/status/1575998358980038657,sVemelord,Twitter for Android,Worldwide,"Happy Independence Day Nigerians, may this day usher in and mark the beginning of a New Nigeria under Peter Obi as the president in 2023. All the Obidients in Lagos and all over the world marching tomorrow, I wish you all strength, fun, safety and divine protection.",3,124,1
2022-09-30 23:57:38+00:00,1.576E+18,https://twitter.com/adegunna_julius/status/1575998336565321728,adegunna_julius,Twitter for Android,,Happy Independence Day Nigeria https://t.co/Pyv0euAKX2,0,594,0
2022-09-30 23:57:35+00:00,1.576E+18,https://twitter.com/UndilutedEmilia/status/1575998321961086976,UndilutedEmilia,Twitter Web App,,"Happy New Month
Happy independence to Nigeria 🇳🇬
#NigeriaAt62",0,581,0
2022-09-30 23:57:33+00:00,1.576E+18,https://twitter.com/musteehadee/status/1575998314176192512,musteehadee,Twitter for iPhone,"Gombe, Nigeria","Happy 62nd Independence to my Dear country Nigeria , a home to more than 200 million people of different tribes and Religion , the Giant of Africa. may my country continue to grow and prosper , and may we successfully navigate our way during this tumultuous times . https://t.co/jjbTpIpIZE",13,4089,4
2022-09-30 23:57:29+00:00,1.576E+18,https://twitter.com/donktrax/status/1575998298892095489,donktrax,Twitter for Android,Africa,Happy Independence Nigeria 🇳🇬 https://t.co/egx8qRKhno,0,742,0
2022-09-30 23:57:21+00:00,1.576E+18,https://twitter.com/HOOricane/status/1575998262972403712,HOOricane,Twitter for Android,in the middle of the storm,"It is Nigeria's Independence day today. 
I am declaring an ""all out"" war against all of you rubɓish ""what has Nigeria done for me to celebrate her/Nigeria is a failure nothing to celebrate people"". I know you are not alright but limit it to your family and TL. Don't bring it here",8,3879,2
2022-09-30 23:57:20+00:00,1.576E+18,https://twitter.com/gentle60/status/1575998261436948480,gentle60,Twitter for Android,"Kano, Nigeria","Happy Independence #Nigeria!!!

Arise Shine For Your Light is Come. The glory of the Lord is risen upon this nation, Nigeria.
#Nigeria@62",0,170,0
2022-09-30 23:57:06+00:00,1.576E+18,https://twitter.com/EvaPounds1/status/1575998200678592512,EvaPounds1,Twitter for iPhone,,"Happy Independence Day 🇳🇬 
ONE NIGERIA https://t.co/U8SWT4dU84",1,37,0
2022-09-30 23:56:57+00:00,1.576E+18,https://twitter.com/ModibboSanusi/status/1575998165635170307,ModibboSanusi,Twitter for iPhone,"Kaduna/Katsina,  Nigeria","Happy independence Nigeria from All of us in @Dattijo camp.
#NigeriaAt62 https://t.co/BEV0TYzWHM",25,3427,4
2022-09-30 23:56:53+00:00,1.576E+18,https://twitter.com/Mindbuilderclub/status/1575998147821637632,Mindbuilderclub,Twitter for iPhone,,"May Nigeria Succeed 🇳🇬
Happy Independence Day 
Happy 😃 62 my Nation.",1,9,0
2022-09-30 23:56:51+00:00,1.576E+18,https://twitter.com/mister_khaleel/status/1575998138384814080,mister_khaleel,Twitter for iPhone,"Kaduna, Nigeria","Happy Independence Day 🇳🇬
 
May God grant this nation good and God fearing leaders that will see their position as a call to serve and make our nation better and not opportunities to amass and embezzle wealth to themselves and their generation. 

God bless Nigeria! 🇳🇬 https://t.co/lGwaOOYwyX",1,180,0
2022-09-30 23:56:42+00:00,1.576E+18,https://twitter.com/KeLLs13654081/status/1575998102326349825,KeLLs13654081,Twitter for Android,,"@mayiogu His Excellency Mr. Peter Gregory Obi is the independence Nigeria needs.

_KeLLs",1,46,0
2022-09-30 23:56:35+00:00,1.576E+18,https://twitter.com/SamuelKime5/status/1575998072962043904,SamuelKime5,Twitter for Android,,"Happy independence day Nigeria🇳🇬🇳🇬
Naija to the world https://t.co/YE8JPtX0Hm",0,26,0
2022-09-30 23:56:27+00:00,1.576E+18,https://twitter.com/aml_xavy/status/1575998037419098114,aml_xavy,Twitter for Android,Nigeria. ,"Quick reminder:
 Nigeria killed its  young citizens in October, 2020.
Nigerians are poorer today than when  the Queen and her Britain left in the 50s.

My Argument:
Celebrating Independence Day is also celebrating failure.
Nigeria is a failed state.

 But we'll survive.",0,1594,0
2022-09-30 23:56:25+00:00,1.576E+18,https://twitter.com/preciousitaa/status/1575998030431793153,preciousitaa,Twitter for Android,"Abuja, Nigeria","Happy Independence Day my fellow Nigerians 🇳🇬

Nigeria will be great again, it is POssible!",1,1245,0
2022-09-30 23:56:23+00:00,1.576E+18,https://twitter.com/Abban_jalo_jr/status/1575998023012093953,Abban_jalo_jr,Twitter for Android,"Yobe, Nigeria",My love for my nation is boundless. My love for my people is endless. All I desire for my country is happiness. Let me be the first person to wish you a special Happy Independence Day. My nation Nigeria 🇳🇬 https://t.co/t5Txk0uoJD,0,40,0
2022-09-30 23:56:20+00:00,1.576E+18,https://twitter.com/ErasmusOnuoha/status/1575998006658072578,ErasmusOnuoha,Twitter for iPhone,PortHarcourt Nigeria,Happy Independence Day to Nigeria. Our leaders have failed us from independence but there’s hope with Peter Obi if we can stand firm to vote for him&amp;stand firm to defend our votes for a new Nigeria that the world will respect. PO is the only hope to take back our battered country,2,898,0
2022-09-30 23:56:16+00:00,1.576E+18,https://twitter.com/Gracytalks1/status/1575997992943120384,Gracytalks1,Twitter for Android,"Owerri, Nigeria","@DavidIbiyeomie happy birthday in advance papa💙, happy independence Nigeria",1,9,0
2022-09-30 23:56:12+00:00,1.576E+18,https://twitter.com/Abubaka3905/status/1575997973305049088,Abubaka3905,Twitter Web App,Maiduguri borno state,CELEBRATE HAPPY INDEPENDENCE DAY NIGERIA @62 https://t.co/vC35pTpKzF,1,27,0
2022-09-30 23:55:55+00:00,1.576E+18,https://twitter.com/livieuchechukwu/status/1575997905206247424,livieuchechukwu,Twitter for Android,"Asaba, Nigeria","Despite all the challenges and circumstances, is still our dear country Nigeria.. Happy independence Nigeria.. May Peter Obi succeed!!! https://t.co/tubGwQox9t",0,730,0
2022-09-30 23:55:46+00:00,1.576E+18,https://twitter.com/KeLLs13654081/status/1575997864207323136,KeLLs13654081,Twitter for Android,,"@instablog9ja His Excellency Mr. Peter Gregory Obi is the independence Nigeria needs.

_KeLLs",0,46,0
2022-09-30 23:55:43+00:00,1.576E+18,https://twitter.com/bod_republic/status/1575997854799187969,bod_republic,Twitter for iPhone,"London, England","Happy Independence to my Country Nigeria, overall best in Sapa and Vibes.",14981,1069596,2210
2022-09-30 23:55:40+00:00,1.576E+18,https://twitter.com/sagagi_anas/status/1575997841243136000,sagagi_anas,Twitter for Android,"Kano, Nigeria","It is always a good idea to remember the sacrifices of our past heroes for their services and commitments to the country, that's why we sing it in the national anthem ""the labour of our heroes past shall never be in vain"".Happy independence day Nigeria 🇳🇬
9ja @62 https://t.co/Skj44zoMtv",5,23,3
2022-09-30 23:55:35+00:00,1.576E+18,https://twitter.com/DavidIbiyeomie/status/1575997821626769408,DavidIbiyeomie,Twitter for iPhone,"Port Harcourt, R.S. ,Nigeria","As Nigeria celebrates the 62nd year since her independence, I declare God’s visible blessings over her in the name of Jesus! 
The sound of rejoicing will be heard in the land, and evil will be wiped away. 
Happy Independence Day! https://t.co/6s12achPzK",2948,158317,354
2022-09-30 23:55:25+00:00,1.576E+18,https://twitter.com/home_of_phoenix/status/1575997777502355456,home_of_phoenix,Twitter for Android,,"Shout out to The Nigerian nation
It's Independence🤩🇳🇬
Cheers to a better Nigeria🥂 https://t.co/Bn4E2Vm9vx",6,18,2
2022-09-30 23:55:19+00:00,1.576E+18,https://twitter.com/EkejiubaKings/status/1575997753712250882,EkejiubaKings,Twitter for Android,Nigeria,"We remain one Nation bound in freedom, Peace and Unity.
Nigeria is ours, Nigeria we celebrate!!

Happy Independence Day my fatherland!!!

#HappyIndependenceDayNigeria",4,132,1
2022-09-30 23:55:17+00:00,1.576E+18,https://twitter.com/Sha_pizzy/status/1575997742123732993,Sha_pizzy,Twitter Web App,,Happy independence to you all Nigeria no good no mean say we no go celebrities am,1,0,1
2022-09-30 23:55:08+00:00,1.576E+18,https://twitter.com/TallMuye/status/1575997707185192961,TallMuye,Twitter for Android,"Minna, Nigeria",Happy independence day Nigeria 🇳🇬🇳🇬🇳🇬 https://t.co/1YLLMe0aKu,12,10077,4
2022-09-30 23:55:05+00:00,1.576E+18,https://twitter.com/Jesuovie34/status/1575997695797313536,Jesuovie34,Twitter for Android,"Asaba, Nigeria","Happy Independence day Nigeria. 

But I have 2 Questions. 

1. Are we Independent as a Nation?

2. Are we happy as Nigerians?

#NigeriaAt62 #PeterObi #Atiku #BolaAhmedTinubu #sowore #Kwankwaso",0,14,1
2022-09-30 23:55:05+00:00,1.576E+18,https://twitter.com/nigeriandailies/status/1575997692974620672,nigeriandailies,SocialManagerr,Worldwide,Independence anniversary: Nigeria shall rise again – Atiku  https://t.co/Yr12gmRB59,0,322,0
2022-09-30 23:54:55+00:00,1.576E+18,https://twitter.com/AudreyMilian/status/1575997653611347969,AudreyMilian,Twitter for iPhone,,"62 years after independence Nigeria still WALLOWS in a state of meticisina statism, cankerous tribalism, ecocentric chauvinism, syphilitic parochialism, epileptic nepotism, catalytic parapoism and state brigadish",15,6033,9
2022-09-30 23:54:54+00:00,1.576E+18,https://twitter.com/BeatzTolfer/status/1575997648305549312,BeatzTolfer,Twitter for Android,"Lagos, Nigeria","Am i the only one who lost count of how old  Nigeria is?
Haa this Independence is not it o",0,87,0
2022-09-30 23:54:52+00:00,1.576E+18,https://twitter.com/WazobiaFMPH/status/1575997638331158528,WazobiaFMPH,Twitter Web App,"Rumuosi, Port Harcourt","As you dey chookmouth, di contribution wey you dey make for we Kontri to take beta NO GO DEY IN VAIN

Happy Independence Day Nigeria!
 .
#WazobiaFMPH | #chookmouth | #IndependenceDay | #independenceday2022 https://t.co/ahyj4bxJP6",6,40307,1
2022-09-30 23:54:51+00:00,1.576E+18,https://twitter.com/linoemma/status/1575997636150108161,linoemma,Twitter for Android,Lagos,Happy Independence Day Nigeria🇳🇬,0,379,0
2022-09-30 23:54:47+00:00,1.576E+18,https://twitter.com/Kinosi_official/status/1575997618345295872,Kinosi_official,Twitter for iPhone,"Lagos, Nigeria",Happy Independence Nigeria https://t.co/Bkj7XGegSW,4,254,2
2022-09-30 23:54:35+00:00,1.576E+18,https://twitter.com/BlessinIsrael/status/1575997567145414657,BlessinIsrael,Twitter for Android,,Happy New month and happy independence to you all. May God give Nigeria a New phase and you each Nigerian an independence gifts in Jesus name. https://t.co/Nyejpw0ln0,4,1511,1
2022-09-30 23:54:28+00:00,1.576E+18,https://twitter.com/sandecogroup/status/1575997538376687616,sandecogroup,Twitter for iPhone,Nigeria,"As Nigeria turns 62 today, the SANDECO Group 🇳🇬 celebrates with Nigerians across the world 🌍, wishing you all, 62 hearty cheers to more successes in all your endeavors. HAPPY INDEPENDENCE DAY. 👏👏👏👏
 
‘’Your Vision, Our Reality’’. 👌👌👌
 
POWERING AFRICA 🌍 https://t.co/iD9spijC1U",1,29,1
2022-09-30 23:54:25+00:00,1.576E+18,https://twitter.com/praisennamonu/status/1575997524842016769,praisennamonu,Twitter for Android,Earth,"Happy Independence Day Nigeria! Things are going to get better, and in the year 3,000, our generation would forever remember the actions we take now!

God bless Nigeria.",0,6,0
2022-09-30 23:54:16+00:00,1.576E+18,https://twitter.com/jombo_dominic/status/1575997490205450240,jombo_dominic,Twitter for iPhone,"Lagos, Nigeria","Happy Independence Day to my beloved country Nigeria 🇳🇬, the land flowing with milk and honey. May the good Lord guide our leaders right.
God bless Nigeria. https://t.co/36JhbqNDp1",0,32,0
2022-09-30 23:54:08+00:00,1.576E+18,https://twitter.com/Sounderssuites/status/1575997454147006465,Sounderssuites,Twitter Web App,"Abuja, 900104","HAPPY INDEPENDENCE NIGERIA!

#IndependenceDay #NigeriaAt62 #HappyIndependenceDay #Nigeria #OctoBerFest #October https://t.co/DIKnQiAj7I",1,3,0
2022-09-30 23:54:03+00:00,1.576E+18,https://twitter.com/_bichi_usman/status/1575997432554754049,_bichi_usman,Twitter for Android,kano,"#NigeriaAt62 Dear October Happy Independence Nigeria.
Your Designer try to make this for you please retweet my hard work 🙏🏾🙏🏾 https://t.co/Njd1Z2Db0n",1,556,1
2022-09-30 23:53:59+00:00,1.576E+18,https://twitter.com/enriched2014/status/1575997415957549056,enriched2014,Twitter for Android,,The labour of our heroes past shall never be in vain.... Happy Independence Nigeria https://t.co/mQrJlUlOEO,0,0,0
2022-09-30 23:53:58+00:00,1.576E+18,https://twitter.com/Leosmartkc/status/1575997412140687360,Leosmartkc,Twitter for Android,"England, United Kingdom","But @PeterObi is making us hope again 😭💔 God please give him this seat for us. We deserve this happiness and joy. 

Happy independence Nigerians, we are truly independent. We hope for a better Nigeria 🇳🇬 

Vote for @PeterObi ❤🙏
#independence",0,1482,0
2022-09-30 23:53:55+00:00,1.576E+18,https://twitter.com/Nwadidark/status/1575997398752428032,Nwadidark,Twitter for Android,"Lagos, Nigeria","@Harckhan @PeterObi is coming.
Hope is coming.
Nigeria will work and we will be proud of this nation.
Happy independence day to you",0,767,0
2022-09-30 23:53:53+00:00,1.576E+18,https://twitter.com/greyc_ie/status/1575997392914362368,greyc_ie,Twitter for Android,,"I am a Nigerian,my head is high regardless.
So happy independence and I pray for a better Nigeria 🙏",2,151,0
2022-09-30 23:53:51+00:00,1.576E+18,https://twitter.com/felixdiria/status/1575997382004572161,felixdiria,Twitter for Android,"Abuja, Nigeria",@boyhodldoteth Yeah happy 1st independence day Nigeria @SweatEconomy @Sweatcoin @oleg_fem @simonladd3 @SweatEconomyTrk,1,353,0
2022-09-30 23:53:46+00:00,1.576E+18,https://twitter.com/king_jaye_ednut/status/1575997364577320962,king_jaye_ednut,Twitter for iPhone,"Lagos, Nigeria","A fool @40 is a fool forever , Nigeria don pass 40 years,nah so everything go hard forever, happy fool independence.           (🍀💨☘️).  (🟢⚪️🟢).🇳🇬🇳🇬🇳🇬",0,14,0
2022-09-30 23:53:45+00:00,1.576E+18,https://twitter.com/TDLN_/status/1575997357916770305,TDLN_,Twitter for Android,🌎 ,"Happy 62nd Independence Day, Nigeria. Arise and Shine for your time has come!!

#NigeriaAt62 
#IndependenceDay 
#independence https://t.co/Nu7FAuYLso",4,268,3
2022-09-30 23:53:44+00:00,1.576E+18,https://twitter.com/kira62537053/status/1575997355778015232,kira62537053,Twitter for iPhone,"London, England","Happy new month 🥃 , happy Independence Day Nigeria 🇳🇬🙏",2,786,0
2022-09-30 23:53:32+00:00,1.576E+18,https://twitter.com/Sheri_fati/status/1575997303260782592,Sheri_fati,Twitter for iPhone,"Abuja, Nigeria","Happy Independence Day .

Nigeria 🇳🇬 my country 

We hope for better future ✊🏽

#IndependenceDay https://t.co/I9Mz5xXedq",5,88,2
2022-09-30 23:53:31+00:00,1.576E+18,https://twitter.com/ZhiMufasa/status/1575997300350287872,ZhiMufasa,Twitter for Android,"Jupiter Inlet Colony, FL","💔💔💔 We want A NEW NIGERIA!!!... we can't celebrate a country where the federal universities and state universities are on strike for more than 5months!!!! Independence means freedom, WE ARE NOT FREE 💔💔💔💔💔💔 @PeterObi @efiwonle @Statesman2080 @festiveplug @BB4PO2023 https://t.co/12nqlPYRWj",9,2063,1
2022-09-30 23:53:29+00:00,1.576E+18,https://twitter.com/abdoulmaleek225/status/1575997291105726464,abdoulmaleek225,Twitter for iPhone,Paradise,"Su NIGERIA anshekara 62 amman ba hankali.. ya Allah kabawa NIGERIA hankali🤲

#Independence
#IndependenceDay2022 #1stOctober #buhari #asiwaju #jagaban #atiku #obi
#APC #PDP #NNPP #LabourParty #Obidients",1,2332,0
2022-09-30 23:53:25+00:00,1.576E+18,https://twitter.com/1zanii/status/1575997273519296512,1zanii,Twitter for Android,New Asgard,happy independence Nigeria,1,80,0
2022-09-30 23:53:18+00:00,1.576E+18,https://twitter.com/Purebreed_/status/1575997243857031169,Purebreed_,Twitter for Android,Somewhere Close ,@folabi_26 Cos na dem really gain independence from Nigeria.,1,2210,0
2022-09-30 23:53:12+00:00,1.576E+18,https://twitter.com/OkeowoIbrahim11/status/1575997219550859264,OkeowoIbrahim11,Twitter for Android,,"Happy independence to my fellow Nigeria 
@Codesiy @NgLabour @PeterObi @NNpeterobi https://t.co/C2tzEnV2OO",1,1,0
2022-09-30 23:53:06+00:00,1.576E+18,https://twitter.com/Yemz_OG/status/1575997192888004609,Yemz_OG,Twitter for Android,,"Apparently it's Nigeria 🇳🇬 independence day today.

On God, there's nothing to be celebrating about.",0,346,0
2022-09-30 23:53:05+00:00,1.576E+18,https://twitter.com/omo_9ja_2023/status/1575997189507063809,omo_9ja_2023,Twitter for Android,,"The real BBW Brave Beautiful Woman
Happy independence day Nigeria 🇳🇬 https://t.co/S8viKF0QYh",1389,970,130
2022-09-30 23:52:59+00:00,1.576E+18,https://twitter.com/Providenceinv/status/1575997164102320128,Providenceinv,Instagram,"Lagos, Nigeria","It's a new year for our nation Nigeria.  Happy independence. @ Lagos, Nigeria https://t.co/BdSXLVH8PD",0,13,0
2022-09-30 23:52:52+00:00,1.576E+18,https://twitter.com/officialmarvix7/status/1575997135970922497,officialmarvix7,Twitter for Android,,"Happy Independence day
Let's all pray 4 the peace of Nigeria
Nigeria must obey https://t.co/34BKZjY2ZV",1,49,0
2022-09-30 23:52:42+00:00,1.576E+18,https://twitter.com/peculiarmes/status/1575997094623444992,peculiarmes,Twitter for Android,TRENCHES,"So, Nigeria too dey do Independence
Wow! Rich country https://t.co/SFrO0ijBFn",23,1263,10
2022-09-30 23:52:36+00:00,1.576E+18,https://twitter.com/miko_ringim/status/1575997070519193600,miko_ringim,Twitter for Android,"Jigawa, Nigeria","Happy Independence Day my country NIGERIA @62
@MSLAMID0 @_dinomelaye @atiku @yakubumohammed_ @MTNNG @inecnigeria https://t.co/wzRl0qV27N",1,16,1
2022-09-30 23:52:36+00:00,1.576E+18,https://twitter.com/_Marj1_/status/1575997070288523266,_Marj1_,Twitter for Android,ebe ọ bụla,"Dear October,
our Labour for a new Nigeria
is on and all we want is
INDEPENDENCE from bad leadership.
A Nation destined for greatness beckons
to the forces of the universe 
to grant us 1 wish:
May our Labour not be in vain.
May we not get used to our pains
May Nigeria Rise Again. https://t.co/PcGImU4qfl",2,2108,2
2022-09-30 23:52:30+00:00,1.576E+18,https://twitter.com/SobiaBabar4/status/1575997045491499009,SobiaBabar4,WordPress.com,,"PHOTOS: Nigeria’s historic October 1, 1960 independence https://t.co/T4PbZj8jVe",0,3,0
2022-09-30 23:52:21+00:00,1.576E+18,https://twitter.com/Solomon88477816/status/1575997007969550336,Solomon88477816,Twitter for iPhone,,Happy Independence Day Nigeria #NigeriaAt62 #IndependenceDay,1,14,0
2022-09-30 23:52:21+00:00,1.576E+18,https://twitter.com/kabirmukhtar91/status/1575997007138652160,kabirmukhtar91,Twitter for Android,Nigeria,"Happy Independence Day.

May Almighty continuously Unite, Protect &amp; Bless NIGERIA.

#NigeriaAt62 https://t.co/PQoPaRp3EU",1,1744,2
2022-09-30 23:52:18+00:00,1.576E+18,https://twitter.com/MichaelAjaver/status/1575996991821135873,MichaelAjaver,Twitter for Android,,Happy independence day to Nigeria,0,77,0
2022-09-30 23:52:17+00:00,1.576E+18,https://twitter.com/FolorunshoSO/status/1575996990462169090,FolorunshoSO,Twitter for Android,"Lagos, Nigeria","@MBuhari happy independence, I believed in the Nigeria dream where man and woman, boys and girls, igbo, Hausa and Yoruba we eat in the same plate at the same time 
Nigeria will continue to be great @ProfOsinbajo @NGRPresident @DrAhmadLawan @jidesanwoolu @fkeyamo @officialABAT",0,71,0
2022-09-30 23:52:12+00:00,1.576E+18,https://twitter.com/ROgonodi/status/1575996966836006913,ROgonodi,Twitter for iPhone,"Lagos, Nigeria","😭😭You need to watch till the end!
Happy Independence Day Nigeria 
Full video: https://t.co/R7Fa92w0XA https://t.co/md7WqWId79",6,183,3
2022-09-30 23:52:08+00:00,1.576E+18,https://twitter.com/DailyGazzete/status/1575996953346932736,DailyGazzete,Twitter for iPhone,Nigeria,Happy Independence Day Nigeria https://t.co/qWXKXBjpNi,1,341,1
2022-09-30 23:52:00+00:00,1.576E+18,https://twitter.com/AlbarkaHealth/status/1575996919679098882,AlbarkaHealth,Twitter for Android,Nigeria,"Creating a better future, Happy Independence day Nigeria! #independenceday #nigeria #AHSF https://t.co/rpUEQYbZrc",5,59,3
2022-09-30 23:51:59+00:00,1.576E+18,https://twitter.com/Jendking2/status/1575996913769676802,Jendking2,Twitter for Android,,"Just as a little progress needs celebration, so  does a little liberation that deserves to be cherished.

Happy Independence day Nigeria💚🤍🇳🇬

#nigeria #IndependenceDay #independence https://t.co/hHwY01yUgj",0,6,0
2022-09-30 23:51:50+00:00,1.576E+18,https://twitter.com/thebest_Shaaba/status/1575996877996425216,thebest_Shaaba,Twitter for iPhone,"Kwara, Nigeria","Nigeria At 62
6 + 2 = 8 month Asuu Strike #asuu #ASUUstrike #ASUUStrikeMustEnd #AsuuStrikeUpdate #NigeriaAt62 #IndependenceDay #independence #IndependenceDay2022 #cruise",1,12,0
2022-09-30 23:51:43+00:00,1.576E+18,https://twitter.com/Omarbappah/status/1575996846677184512,Omarbappah,Twitter for Android,Gombe Nigeria,Happy Independence Day #Nigeria🇳🇬 #NigeriaAt62 https://t.co/RxqtRpwrLt,0,2252,0
2022-09-30 23:51:38+00:00,1.576E+18,https://twitter.com/smokeboxng/status/1575996827656015873,smokeboxng,Twitter Web App,"Abuja, Nigeria",Happy Independence Day Nigeria https://t.co/LTeSizLEnM,2,1135,2
2022-09-30 23:51:32+00:00,1.576E+18,https://twitter.com/EneetNew/status/1575996800309202945,EneetNew,Twitter for Android,,Only those that still collect pocket money will wish Nigeria happy independence. If u be real hustler I swear dem no born u well to talk am.,0,239,0
2022-09-30 23:51:30+00:00,1.576E+18,https://twitter.com/The_DaGaius/status/1575996792197378048,The_DaGaius,Twitter for Android,"Lagos, Nigeria","Short but a straight gun from the TL to God's ears.

kindly retweet to someone out there, who believes in God, and the fact that Nigeria (no matter how the situation), is not too hard a problem for God to fix. 🤞🏾

#IndependenceDay #independence",1,480,1
2022-09-30 23:51:25+00:00,1.576E+18,https://twitter.com/DaNuminousChuks/status/1575996771968262144,DaNuminousChuks,Twitter Web App,"Warri, Nigeria","Nigeria Independence Day 2022
https://t.co/21UWUBaGIe 

I celebrate true Nigerians.
Up #Naija!",0,100,0
2022-09-30 23:51:21+00:00,1.576E+18,https://twitter.com/BDLectors/status/1575996753614147584,BDLectors,Twitter for Android,"Badagry, Nigeria","OCTOBER DEVOTION | DAY 1
Prayer Intention: As we celebrate the 62nd Independence Anniversary of Nigeria today; Lord, Bless our Nation with your Peace and help us to work together for the common good of all. Amen.
-Isaiah 26:3

Our Lady Queen and Patroness of Nigeria, Pray for Us. https://t.co/uAWFd7axHX",3,60,2
2022-09-30 23:51:18+00:00,1.576E+18,https://twitter.com/AdemoyeDaniel/status/1575996740914016257,AdemoyeDaniel,Twitter for Android,"Lagos, Nigeria","Irregardless of the current realities in the country we join our faith together and declare that we shall rise and flourish, we would have selfless leaders and not politicians.The land shall be great again, God bless Nigeria.
Happy 62nd year independence 🇳🇬
#NigeriaAt62 https://t.co/UabqmWVCJo",1,1420,1
2022-09-30 23:51:09+00:00,1.576E+18,https://twitter.com/KeLLs13654081/status/1575996703307505665,KeLLs13654081,Twitter for Android,,"His Excellency Mr. Peter Gregory Obi is the independence Nigeria needs.

_KeLLs",0,46,0
